field,region,land_type,fertility_score,season,crop,crop_predecessor,crop_yearold,area,hybrid,reproduction,seed_origin,technology,yield_plan,p2o5,k2o,humus,ph
36.05.07.052.00,Воронеж,пашня,3,2024,Кукуруза силос,Сорго зерновое,,27.83,ГС370,РСт,Свои,минимальная,7.5,71,66,5.7,5.6
36.05.07.053.01,Воронеж,пашня,3,2024,Одн.тр(оз.тритикале+оз.вика) корм,Кукуруза силос,,44.68,Луговская 2,РС-2,Покупные,минимальная,3.4,95,126,6,5.7
36.05.07.053.02,Воронеж,пашня,3,2024,Одн.тр.суданская тр.корм.,Кукуруза силос,,2.3,Кинельская 100,РСт,Покупные,минимальная,4,95,126,6,5.7
36.05.07.054.00,Воронеж,пашня,5,2024,Одн.тр(оз.тритикале+оз.вика) корм,Кукуруза силос,,38.08,Луговская 2,РС-2,Покупные,минимальная,2.9,85,114,6.4,5.3
36.05.07.055.01,Воронеж,пашня,3,2024,Кукуруза зерно,Кукуруза силос,,134,ГС370,РСт,Свои,минимальная,6.5,90,102,5.9,5.6
36.05.07.055.02,Воронеж,пашня,3,2024,Пар,Кукуруза силос,,2.26,,,,,,90,102,5.9,5.6
36.05.07.056.00,Воронеж,пашня,4,2024,Одн.тр(оз.тритикале+оз.вика) корм,Кукуруза силос,,115.79,Луговская 2,РС-2,Покупные,минимальная,3.3,84,106,6.2,5.6
36.05.07.057.01,Воронеж,пашня,4,2024,Сах.свекла,Одн.тр(оз.тритикале+оз.вика) корм,,174.13,Мустанг,F1,Покупные,минимальная,40,100,121,5.5,6.2
36.05.07.057.02,Воронеж,пашня,3,2024,Сах.свекла,Пар,,9.7,Мустанг,F1,Покупные,минимальная,40,100,121,5.5,6.2
36.05.07.057.03,Воронеж,пашня,3,2024,Кукуруза силос,Пар,,1.3,ГС370,РСт,Свои,минимальная,7.5,100,121,5.5,6.2
36.05.07.057.04,Воронеж,пашня,4,2024,Пар,Одн.тр(оз.тритикале+оз.вика) корм,,1,,,,,,100,121,5.5,6.2
36.05.07.057.05,Воронеж,пашня,3,2024,Пар,Пар,,0.8,,,,,,100,121,5.5,6.2
36.05.07.058.01,Воронеж,пашня,4,2024,Сах.свекла,Соя,,43.42,Торреро,F1,Покупные,минимальная,40,136,164,6.2,5.7
36.05.07.058.02,Воронеж,пашня,4,2024,Кукуруза силос,Соя,,13,ГС370,РСт,Свои,минимальная,7.5,136,164,6.2,5.7
36.05.07.059.01,Воронеж,пашня,3,2024,Сах.свекла,Соя,,26.54,Мустанг,F1,Покупные,минимальная,40,79,65,5.8,6.5
36.05.07.059.02,Воронеж,пашня,3,2024,Кукуруза силос,Соя,,8.5,ГС370,РСт,Свои,минимальная,7.5,79,65,5.8,6.5
36.05.07.060.00,Воронеж,пашня,3,2024,Кукуруза силос,Сорго зерновое,,22.41,Феномен,F1,Покупные,минимальная,7.5,96,74,5.1,6.6
36.05.07.061.01,Воронеж,пашня,4,2024,Кукуруза силос,Кукуруза зерно,,55.96,ГС370,РСт,Свои,минимальная,7.5,119,110,5.6,6.1
36.05.07.061.02,Воронеж,пашня,4,2024,Пар,Кукуруза зерно,,2,,,,,,119,110,5.6,6.1
36.05.07.063.00,Воронеж,пашня,4,2024,Одн.тр(оз.тритикале+оз.вика) корм,Кукуруза силос,,39.1,Луговская 2,РС-2,Покупные,минимальная,2.7,91,87,6.2,5.6
36.05.07.064.00,Воронеж,пашня,3,2024,Люцерна пр.лет корм,Люцерна 1 г.ж.корм,2,94.28,Дакота,РС-3,Свои,классическая с плугом,4.5,94,147,5.8,5.9
36.05.07.065.01,Воронеж,пашня,3,2024,Кукуруза зерно,Кукуруза силос,,120.96,ГС370,РСт,Свои,минимальная,6.5,72,93,5.8,5.8
36.05.07.065.02,Воронеж,пашня,3,2024,Пар,Кукуруза силос,,1,,,,,,72,93,5.8,5.8
36.05.07.066.01,Воронеж,пашня,5,2024,Кукуруза силос,Сорго зерновое,,99.06,Феномен,F1,Покупные,минимальная,7.5,129,119,5.5,6.1
36.05.07.066.02,Воронеж,пашня,5,2024,Пар,Сорго зерновое,,1.94,,,,,,129,119,5.5,6.1
36.05.07.068.00,Воронеж,пашня,4,2024,Люцерна пр.лет корм,Люцерна 1 г.ж.корм,2,40.47,Дакота,РС-3,Свои,классическая с плугом,4.5,132,169,5.3,6.6
36.05.07.069.00,Воронеж,пашня,5,2024,Люцерна пр.лет корм,Люцерна 1 г.ж.корм,2,15.46,Дакота,РС-1,Свои,минимальная,4.5,130,149,5.8,6.2
36.05.07.070.00,Воронеж,пашня,4,2024,Люцерна пр.лет корм,Люцерна пр.лет корм,3,74.37,Дакота,РС-2,Свои,минимальная,4.5,105,102,5.4,6.5
36.05.07.071.00,Воронеж,пашня,5,2024,Люцерна пр.лет корм,Люцерна 1 г.ж.корм,2,67.81,Дакота,РС-3,Свои,минимальная,4.5,128,136,5.6,6.2
36.05.07.072.00,Воронеж,пашня,5,2024,Люцерна пр.лет корм,Люцерна 1 г.ж.корм,2,100.14,Дакота,РС-1,Свои,минимальная,4.5,175,131,5.8,5.9
36.05.07.073.01,Воронеж,пашня,5,2024,Люцерна пр.лет корм,Люцерна пр.лет корм,3,72.36,Дакота,РС-2,Свои,минимальная,4.5,141,185,5.8,5.9
36.05.07.073.02,Воронеж,пашня,5,2024,Одн.тр.суданская тр.корм.,Одн.тр.суданская тр.корм.,,6,Кинельская 100,РСт,Покупные,минимальная,4,141,185,5.8,5.9
36.05.07.074.00,Воронеж,пашня,5,2024,Кукуруза силос,Кукуруза зерно; Кукуруза силос,,40.78,ГС370,РСт,Свои,минимальная,7.5,134,140,5.5,6.1
36.05.07.076.00,Воронеж,пашня,3,2024,Люцерна пр.лет корм,Люцерна 1 г.ж.корм,2,129.5,Артемида,РС-2,Покупные,минимальная,4.5,91.5,112.5,5.95,6.1
36.05.07.077.00,Воронеж,пашня,4,2024,Сах.свекла,Оз.тритикале; Одн.тр(оз.тритикале+оз.вика) корм; Одн.тр.овёс корм,,103.18,Мустанг,F1,Покупные,минимальная,40,105,173,5.6,6.2
36.05.07.078.00,Воронеж,пашня,5,2024,Сах.свекла,Оз.тритикале; Одн.тр.овёс корм,,91.08,Новелла,F1,Покупные,минимальная,40,137,158,6,6.3
36.05.07.079.00,Воронеж,пашня,4,2024,Сах.свекла,Одн.тр(оз.тритикале+оз.вика) корм,,58.95,Торреро,F1,Покупные,минимальная,40,104,125,5.3,6.1
36.05.07.080.00,Воронеж,пашня,5,2024,Люцерна пр.лет корм,Люцерна пр.лет корм,3,31.07,Дакота,РС-2,Свои,минимальная,4.5,120,134,5.8,6
36.05.07.081.00,Воронеж,пашня,4,2024,Одн.тр(оз.тритикале+оз.вика) корм,Кукуруза силос,,76.6,Луговская 2,РС-2,Покупные,минимальная,3.7,114,125,5.7,5.9
36.05.07.082.00,Воронеж,пашня,5,2024,Одн.тр(оз.тритикале+оз.вика) корм,Кукуруза силос,,68.74,Луговская 2,РС-2,Покупные,минимальная,4.5,138,153,5.5,6.4
36.05.07.083.01,Воронеж,пашня,5,2024,Кукуруза силос,Соя,,106.26,Феномен,F1,Покупные,минимальная,7.5,104,116,5.5,6.5
36.05.07.083.02,Воронеж,пашня,5,2024,Пар,Соя,,29.3,,,,,,104,116,5.5,6.5
36.05.07.084.01,Воронеж,пашня,4,2024,Кукуруза силос,Сорго зерновое; Одн.тр(оз.тритикале+оз.вика) корм; Пар,,93.22,Феномен,F1,Покупные,минимальная,7.5,118,154,5.6,6.4
36.05.07.084.02,Воронеж,пашня,4,2024,Сах.свекла,Сорго зерновое; Одн.тр(оз.тритикале+оз.вика) корм; Пар,,95.73,Бриз,F1,Покупные,минимальная,40,118,154,5.6,6.4
36.05.07.084.03,Воронеж,пашня,4,2024,Пар,Сорго зерновое; Одн.тр(оз.тритикале+оз.вика) корм; Пар,,3.23,,,Покупные,минимальная,,118,154,5.6,6.4
36.05.07.085.00,Воронеж,пашня,5,2024,Люцерна пр.лет корм,Люцерна пр.лет корм,3,130.91,Виктория,ЭС,Покупные,минимальная,4.5,143,185,6.1,6
36.05.07.086.01,Воронеж,пашня,5,2024,Кукуруза зерно,Кукуруза силос,,82.79,ГС370,РСт,Свои,минимальная,6.5,134,200,5.9,6
36.05.07.086.02,Воронеж,пашня,5,2024,Сорго зерновое,Кукуруза силос,,40,Арски,F1,Покупные,минимальная,3.4,134,200,5.9,6
36.05.07.087.01,Воронеж,пашня,4,2024,Сорго зерновое,Кукуруза силос,,141.54,Арски,F1,Покупные,минимальная,3.4,103,89,5.7,6.4
36.05.07.087.02,Воронеж,пашня,4,2024,Пар,Кукуруза силос,,2,,,,минимальная,,103,89,5.7,6.4
36.05.07.088.00,Воронеж,пашня,5,2024,Люцерна пр.лет корм,Люцерна 1 г.ж.корм,2,190.98,Артемида,РС-2,Покупные,минимальная,4.5,129,119,6.1,5.9
36.05.07.089.00,Воронеж,пашня,4,2024,Люцерна пр.лет корм,Люцерна 1 г.ж.корм,2,37.02,Л 6601,РС-1,Покупные,классическая с плугом,4.5,109,83,6.4,5.8
36.05.07.090.00,Воронеж,пашня,5,2024,Люцерна пр.лет корм,Люцерна 1 г.ж.корм,2,41.19,Л 6601,РС-1,Покупные,классическая с плугом,4.5,146,165,5.7,6.2
36.05.07.091.01,Воронеж,пашня,5,2024,Яр.ячмень,Подсолнечник кондит.,,78.78,Маргрет,РС-1,Свои,минимальная,5,97,107,5.5,6.4
36.05.07.091.02,Воронеж,пашня,5,2024,Кукуруза гибрид,Подсолнечник кондит.,,43.5,ЕГ3014,ЭС,Покупные,минимальная,,97,107,5.5,6.4
36.05.07.091.03,Воронеж,пашня,5,2024,Одн.тр.суданская тр.корм.,Подсолнечник кондит.,,8.03,Кинельская 100,РСт,Покупные,минимальная,4,97,107,5.5,6.4
36.05.07.091.04,Воронеж,пашня,5,2024,Сортоучасток,Подсолнечник кондит.,,1.56,Смесь сортов,Смесь репродукций,Покупные,минимальная,,97,107,5.5,6.4
36.05.07.092.00,Воронеж,пашня,3,2024,Люцерна пр.лет корм,Люцерна пр.лет корм,3,20.73,Дакота,РС-2,Свои,минимальная,4.5,,,,
36.05.10.001.01,Воронеж,пашня,4,2024,Яр.ячмень,Люцерна пр.лет корм,,37.93,Маргрет,РС-1,Свои,минимальная,5,105,130,5.3,6.3
36.05.10.001.02,Воронеж,пашня,4,2024,Кукуруза гибрид,Люцерна пр.лет корм,,59.5,ЕГ3014,ЭС,Покупные,минимальная,,105,130,5.3,6.3
36.05.10.001.03,Воронеж,пашня,4,2024,Одн.тр.суданская тр.корм.,Люцерна пр.лет корм,,7.75,Кинельская 100,РСт,Покупные,минимальная,4,105,130,5.3,6.3
36.05.10.002.00,Воронеж,пашня,4,2024,Люцерна пр.лет корм,Люцерна пр.лет корм,3,146.26,Дакота,РС-2,Свои,минимальная,4.5,89,77,5.7,6.2
36.05.10.003.00,Воронеж,пашня,4,2024,Кукуруза силос,Нут; Кукуруза зерно,,55,ГС370,РСт,Свои,минимальная,7.5,93,144,5.1,6.6
36.05.10.004.01,Воронеж,пашня,4,2024,Кукуруза силос,Кукуруза зерно,,41.11,Смесь сортов,Смесь репродукций,Покупные,минимальная,7.5,78,119,5.1,6.6
36.05.10.004.02,Воронеж,пашня,4,2024,Кукуруза силос,Нут,,8.7,ГС370,РСт,Свои,минимальная,7.5,78,119,5.1,6.6
36.05.10.005.01,Воронеж,пашня,4,2024,Яр.ячмень,Нут,,31.56,Маргрет,РС-1,Покупные,минимальная,5,116,110,5.4,6.3
36.05.10.005.02,Воронеж,пашня,4,2024,Одн.тр.суданская тр.корм.,Нут,,2,Кинельская 100,РСт,Покупные,минимальная,4,116,110,5.4,6.3
36.05.10.006.00,Воронеж,пашня,4,2024,Кукуруза зерно,Нут,,26.89,ГС370,РСт,Покупные,минимальная,6.5,66,86,5.1,6.6
36.05.10.007.00,Воронеж,пашня,4,2024,Оз.тритикале,Соя,,19.69,Слон,ЭС,Покупные,минимальная,4.4,,,,
36.05.10.036.01,Воронеж,пашня,3,2024,Одн.тр.суданская тр.корм.,Одн.тр.суданская тр.корм.,,12.85,Кинельская 100,РСт,Покупные,минимальная,4,,,,
36.05.10.036.02,Воронеж,пашня,3,2024,Сортоучасток,Одн.тр.суданская тр.корм.,,2.69,Смесь сортов,Смесь репродукций,Покупные,минимальная,,,,,
36.05.10.036.03,Воронеж,пашня,3,2024,Сортоучасток,Одн.тр.суданская тр.корм.,,3,Смесь сортов,Смесь репродукций,Покупные,минимальная,,,,,
36.05.15.001.00,Воронеж,пашня,3,2024,Люцерна пр.лет корм,Люцерна пр.лет корм,3,18.02,Дакота,РС-2,Свои,минимальная,4.5,63,76,5,5.5
36.11.01.001.00,Воронеж,пашня,3,2024,Соя,Кукуруза зерно,,17.75,Аргента,ЭС,Свои,нулевая с прямым посевом,2.5,50,116,5.4,6.3
36.11.01.002.00,Воронеж,пашня,4,2024,Кукуруза силос,Соя,,127.07,ГС370,F1,Покупные,минимальная,7.5,54,106,5.1,6.1
